key,role,spell,wins,matches
18,1,7,29,110
18,1,12,32,87
18,1,1,4,14
18,1,21,3,12
18,1,4_11,2737,6852
18,1,11_14,215,580
18,1,6_11,41,116
18,1,3_11,56,109
18,1,4_7,20,88
18,1,4_14,23,69
18,1,11_12,26,63
18,1,7_11,7,20
18,1,4_12,2,19
18,1,3_4,6,16
18,1,4_6,8,13
18,1,4_21,1,6
18,1,1_4,2,6
18,1,11_21,2,6
18,1,1_11,1,5
18,1,6_12,2,3
18,1,1_6,0,2
18,1,12_14,1,1
18,1,7_12,1,1
18,1,1_7,1,1
18,5,4,128670,246542
18,5,14,98968,187830
18,5,3,12122,23810
18,5,12,7654,15268
18,5,7,4974,10367
18,5,21,4748,9183
18,5,1,2793,5474
18,5,6,995,1974
18,5,11,57,152
18,5,4_14,97469,184775
18,5,3_4,11522,22578
18,5,4_12,7172,14273
18,5,4_7,4618,9600
18,5,4_21,4321,8333
18,5,1_4,2748,5376
18,5,4_6,761,1483
18,5,3_14,470,970
18,5,12_14,346,681
18,5,14_21,342,679
18,5,7_14,176,398
18,5,6_14,123,254
18,5,7_12,62,140
18,5,4_11,48,124
18,5,3_21,49,96
18,5,6_12,42,96
18,5,3_7,45,85
18,5,6_7,46,84
18,5,1_14,33,62
18,5,3_12,26,61
18,5,7_21,24,52
18,5,1_6,7,24
18,5,6_21,9,16
18,5,3_6,7,14
18,5,11_14,3,11
18,5,11_12,3,8
18,5,1_3,3,6
18,5,12_21,2,6
18,5,7_11,2,5
18,5,1_12,1,3
18,5,6_11,0,3
18,5,1_7,1,3
18,5,11_21,1,1
18,3,4,1200089,2356812
18,3,7,793368,1558680
18,3,3,254969,495759
18,3,1,85307,166518
18,3,14,52231,107671
18,3,12,8161,16686
18,3,21,8373,16584
18,3,6,7329,14771
18,3,11,852,1909
18,3,4_7,790205,1552161
18,3,3_4,253577,492956
18,3,1_4,85133,166146
18,3,4_14,49195,101454
18,3,4_21,7962,15756
18,3,4_12,6915,14150
18,3,4_6,6222,12430
18,3,7_14,1449,2992
18,3,4_11,792,1759
18,3,3_14,707,1467
18,3,7_12,554,1173
18,3,6_7,513,1145
18,3,12_14,506,975
18,3,3_7,293,643
18,3,6_14,223,464
18,3,7_21,204,412
18,3,3_6,214,382
18,3,14_21,103,212
18,3,6_12,76,173
18,3,3_12,71,130
18,3,1_7,57,130
18,3,1_3,47,89
18,3,3_21,44,85
18,3,1_6,41,84
18,3,12_21,32,66
18,3,11_14,29,55
18,3,1_14,27,52
18,3,6_11,17,47
18,3,6_21,22,46
18,3,7_11,7,24
18,3,11_12,3,13
18,3,3_11,4,7
18,3,1_21,6,7
18,3,1_12,4,6
18,3,1_11,0,4
18,2,4,4306,12996
18,2,7,1973,6504
18,2,14,1431,3668
18,2,3,825,2414
18,2,12,177,518
18,2,1,137,479
18,2,6,68,207
18,2,21,68,205
18,2,11,28,109
18,2,4_7,1905,6299
18,2,4_14,1294,3329
18,2,3_4,724,2168
18,2,1_4,133,459
18,2,4_12,128,378
18,2,3_14,72,169
18,2,4_21,52,159
18,2,4_6,43,119
18,2,4_11,26,85
18,2,7_14,29,80
18,2,12_14,17,44
18,2,7_12,15,43
18,2,3_12,13,34
18,2,6_7,5,30
18,2,3_7,12,29
18,2,6_14,13,24
18,2,7_21,7,20
18,2,1_6,3,15
18,2,14_21,5,15
18,2,11_12,0,8
18,2,3_6,1,7
18,2,11_14,1,6
18,2,6_11,1,6
18,2,6_12,2,6
18,2,12_21,2,5
18,2,3_21,2,4
18,2,1_3,1,3
18,2,7_11,0,3
18,2,1_21,0,1
18,2,11_21,0,1
18,2,1_14,0,1
48,4,4,138214,278826
48,4,14,81825,163912
48,4,12,63666,129508
48,4,6,21411,43141
48,4,3,2276,4748
48,4,11,383,928
48,4,21,276,560
48,4,7,198,453
48,4,1,80,214
48,4,4_14,71703,143463
48,4,4_12,56160,114403
48,4,4_6,8217,16425
48,4,6_14,7578,15315
48,4,6_12,5146,10365
48,4,12_14,2175,4352
48,4,3_4,1450,2986
48,4,3_6,387,820
48,4,4_11,306,770
48,4,3_14,258,562
48,4,4_7,160,356
48,4,4_21,165,337
48,4,3_12,146,311
48,4,14_21,78,146
48,4,1_4,39,86
48,4,1_6,25,83
48,4,6_11,31,71
48,4,3_11,27,49
48,4,7_14,22,48
48,4,6_21,17,39
48,4,1_12,11,25
48,4,6_7,8,23
48,4,11_12,10,19
48,4,12_21,11,18
48,4,7_12,5,15
48,4,3_21,5,13
48,4,1_14,4,13
48,4,11_14,8,13
48,4,3_7,3,5
48,4,7_21,0,4
48,4,1_11,1,3
48,4,1_3,0,2
48,4,1_21,0,2
48,4,7_11,0,2
48,4,11_21,0,1
48,1,11,547157,1079205
48,1,4,486445,958324
48,1,6,53595,106444
48,1,14,4898,10178
48,1,3,1685,3355
48,1,12,553,1319
48,1,7,105,282
48,1,1,37,107
48,1,21,43,98
48,1,4_11,486332,957912
48,1,6_11,53582,106376
48,1,11_14,4845,9944
48,1,3_11,1681,3338
48,1,11_12,523,1190
48,1,7_11,100,256
48,1,4_14,49,217
48,1,4_12,26,115
48,1,1_11,35,95
48,1,11_21,43,94
48,1,4_6,6,36
48,1,4_7,5,25
48,1,3_4,4,14
48,1,6_14,3,11
48,1,1_6,1,9
48,1,6_12,3,9
48,1,12_14,1,4
48,1,1_4,1,3
48,1,4_21,0,2
48,1,3_6,0,1
48,1,3_14,0,1
48,1,14_21,0,1
48,1,6_7,0,1
48,1,3_12,0,1
48,1,6_21,0,1
48,5,4,3458,7366
48,5,14,2417,5064
48,5,12,954,2015
48,5,6,629,1399
48,5,3,165,363
48,5,11,66,207
48,5,1,11,64
48,5,21,20,52
48,5,7,10,28
48,5,4_14,2189,4604
48,5,4_12,801,1670
48,5,4_6,298,658
48,5,6_14,170,347
48,5,6_12,121,266
48,5,3_4,103,231
48,5,4_11,50,156
48,5,3_14,29,52
48,5,12_14,24,51
48,5,1_6,7,50
48,5,3_6,21,48
48,5,6_11,10,24
48,5,4_21,8,24
48,5,3_21,8,21
48,5,4_7,6,18
48,5,11_12,3,16
48,5,3_12,3,7
48,5,1_4,3,5
48,5,3_11,1,4
48,5,14_21,2,4
48,5,6_7,1,4
48,5,1_11,0,4
48,5,7_12,1,3
48,5,1_12,1,2
48,5,1_14,0,2
48,5,11_14,1,2
48,5,7_14,2,2
48,5,6_21,1,2
48,5,1_7,0,1
48,5,11_21,1,1
48,3,4,710,1858
48,3,14,350,872
48,3,6,197,480
48,3,3,178,406
48,3,12,99,305
48,3,7,87,225
48,3,11,22,143
48,3,1,12,34
48,3,21,5,9
48,3,4_14,294,714
48,3,3_4,143,341
48,3,4_6,123,306
48,3,4_7,75,196
48,3,4_12,53,167
48,3,4_11,14,116
48,3,12_14,28,88
48,3,6_14,16,43
48,3,3_6,22,41
48,3,6_12,14,35
48,3,6_7,10,22
48,3,1_6,6,20
48,3,3_14,9,17
48,3,6_11,6,13
48,3,1_4,5,12
48,3,11_12,0,9
48,3,4_21,3,6
48,3,7_14,2,6
48,3,3_12,3,5
48,3,11_14,1,3
48,3,1_11,1,2
48,3,3_7,0,1
48,3,3_21,1,1
48,3,12_21,1,1
48,3,14_21,0,1
48,2,4,12148,27304
48,2,14,8676,19023
48,2,3,3296,7404
48,2,6,838,1933
48,2,12,288,752
48,2,11,212,684
48,2,7,211,539
48,2,1,30,117
48,2,21,36,86
48,2,4_14,8256,18125
48,2,3_4,3026,6847
48,2,4_6,306,751
48,2,4_11,173,557
48,2,6_14,258,550
48,2,4_12,169,469
48,2,4_7,181,467
48,2,3_14,134,276
48,2,3_6,118,242
48,2,6_12,89,189
48,2,1_6,21,86
48,2,6_11,26,76
48,2,4_21,28,63
48,2,12_14,14,39
48,2,6_7,18,35
48,2,11_12,4,27
48,2,1_4,8,25
48,2,3_12,10,22
48,2,7_14,7,15
48,2,11_14,6,13
48,2,3_7,2,8
48,2,7_21,2,8
48,2,1_11,0,5
48,2,3_21,3,5
48,2,3_11,3,4
48,2,6_21,2,4
48,2,14_21,0,4
48,2,7_12,1,4
48,2,12_21,1,2
48,2,7_11,0,2
48,2,1_14,1,1
23,4,4,317360,648865
23,4,6,269964,543735
23,4,14,117806,244867
23,4,12,42646,92147
23,4,3,4165,8772
23,4,7,839,2053
23,4,11,431,1028
23,4,1,314,703
23,4,21,258,600
23,4,4_6,215662,432536
23,4,4_14,70671,148343
23,4,6_14,42066,85639
23,4,4_12,28638,62582
23,4,6_12,10220,21422
23,4,12_14,3630,7759
23,4,3_6,1569,3214
23,4,3_4,1281,2817
23,4,3_14,1207,2511
23,4,4_7,536,1282
23,4,4_11,332,795
23,4,1_6,184,383
23,4,7_14,135,339
23,4,6_7,107,275
23,4,1_4,110,263
23,4,4_21,103,247
23,4,3_12,96,206
23,4,14_21,80,195
23,4,6_11,68,156
23,4,7_12,44,119
23,4,6_21,59,110
23,4,11_14,20,48
23,4,1_14,8,33
23,4,7_21,9,23
23,4,11_12,6,21
23,4,1_12,9,19
23,4,12_21,5,19
23,4,3_7,6,12
23,4,3_21,2,6
23,4,3_11,2,4
23,4,1_11,1,2
23,4,1_3,2,2
23,4,7_11,2,2
23,4,1_7,0,1
23,1,11,33666,74186
23,1,4,16652,37556
23,1,6,14585,31706
23,1,14,2021,4482
23,1,12,373,882
23,1,3,244,557
23,1,7,19,59
23,1,1,20,49
23,1,21,7,19
23,1,4_11,16554,37101
23,1,6_11,14503,31337
23,1,11_14,1978,4287
23,1,11_12,348,803
23,1,3_11,243,548
23,1,4_6,58,277
23,1,4_14,22,113
23,1,6_14,16,67
23,1,4_12,17,57
23,1,7_11,17,49
23,1,1_11,17,43
23,1,11_21,6,18
23,1,6_12,5,16
23,1,1_6,3,6
23,1,12_14,3,6
23,1,4_7,1,5
23,1,7_14,1,5
23,1,3_14,1,4
23,1,3_4,0,3
23,1,3_6,0,2
23,1,6_21,1,1
23,5,4,29806,57630
23,5,6,24500,46755
23,5,14,11759,23382
23,5,12,1555,3175
23,5,3,383,799
23,5,1,102,226
23,5,7,71,192
23,5,11,34,109
23,5,21,28,74
23,5,4_6,20390,38662
23,5,4_14,8193,16346
23,5,6_14,3379,6625
23,5,4_12,924,1935
23,5,6_12,535,1036
23,5,3_4,200,398
23,5,3_6,118,257
23,5,12_14,81,174
23,5,3_14,55,125
23,5,1_6,58,124
23,5,1_4,40,96
23,5,7_14,39,84
23,5,4_7,28,84
23,5,4_11,16,64
23,5,4_21,18,45
23,5,6_11,14,33
23,5,14_21,7,20
23,5,3_12,10,18
23,5,6_7,2,13
23,5,7_12,2,6
23,5,6_21,2,5
23,5,11_14,1,5
23,5,11_12,2,4
23,5,1_14,3,3
23,5,7_21,0,3
23,5,1_12,1,2
23,5,11_21,1,1
23,5,3_7,0,1
23,5,7_11,0,1
23,5,1_11,0,1
23,3,4,999,2239
23,3,6,792,1706
23,3,14,355,797
23,3,3,115,247
23,3,12,86,222
23,3,7,107,222
23,3,11,12,31
23,3,1,8,27
23,3,21,8,17
23,3,4_6,576,1249
23,3,4_14,218,525
23,3,6_14,119,229
23,3,4_7,87,186
23,3,3_4,52,126
23,3,4_12,49,120
23,3,3_6,51,98
23,3,6_12,27,75
23,3,6_7,14,25
23,3,3_14,9,16
23,3,12_14,4,16
23,3,1_6,2,15
23,3,4_11,7,13
23,3,6_11,2,11
23,3,4_21,6,10
23,3,1_4,4,10
23,3,7_14,3,7
23,3,3_12,2,5
23,3,6_21,1,4
23,3,11_14,1,3
23,3,3_11,1,2
23,3,1_12,2,2
23,3,7_12,2,2
23,3,7_11,1,1
23,3,12_21,0,1
23,3,14_21,1,1
23,3,7_21,0,1
23,3,11_12,0,1
23,2,4,543,1442
23,2,6,372,982
23,2,14,297,777
23,2,3,132,321
23,2,11,72,183
23,2,12,62,182
23,2,7,20,74
23,2,1,5,32
23,2,21,7,19
23,2,4_14,192,516
23,2,4_6,186,491
23,2,6_14,88,214
23,2,3_4,82,188
23,2,4_12,42,115
23,2,3_6,39,106
23,2,6_11,37,92
23,2,4_11,29,76
23,2,4_7,10,48
23,2,6_12,14,48
23,2,3_14,9,23
23,2,1_6,2,19
23,2,6_7,5,10
23,2,12_14,2,9
23,2,7_21,3,9
23,2,11_14,4,8
23,2,11_12,2,5
23,2,4_21,1,4
23,2,1_4,1,4
23,2,7_14,1,4
23,2,3_12,1,3
23,2,1_7,1,2
23,2,6_21,1,2
23,2,1_21,0,2
23,2,1_11,0,2
23,2,1_14,0,2
23,2,1_12,1,1
23,2,14_21,1,1
23,2,7_12,0,1
23,2,3_21,1,1
4,4,4,5825,12722
4,4,12,2650,5849
4,4,14,1413,3163
4,4,6,1382,2950
4,4,3,420,940
4,4,21,164,336
4,4,7,74,160
4,4,1,29,75
4,4,11,21,41
4,4,4_12,2573,5673
4,4,4_14,1362,3026
4,4,4_6,1282,2695
4,4,3_4,381,836
4,4,4_21,149,305
4,4,4_7,48,110
4,4,6_12,44,101
4,4,1_4,24,58
4,4,6_14,24,58
4,4,3_6,13,49
4,4,12_14,11,36
4,4,3_12,12,23
4,4,3_14,9,23
4,4,6_7,9,20
4,4,4_11,6,19
4,4,1_6,3,12
4,4,14_21,6,12
4,4,7_11,9,11
4,4,7_12,7,10
4,4,6_21,3,9
4,4,3_21,5,8
4,4,7_14,1,7
4,4,6_11,4,6
4,4,11_12,2,5
4,4,1_7,0,1
4,4,1_21,1,1
4,4,1_3,0,1
4,4,1_14,0,1
4,4,7_21,0,1
4,4,1_12,1,1
4,1,11,1984,5525
4,1,4,1736,4855
4,1,6,231,625
4,1,14,13,66
4,1,12,11,56
4,1,3,5,18
4,1,1,2,5
4,1,21,2,5
4,1,7,0,3
4,1,4_11,1729,4802
4,1,6_11,229,610
4,1,11_14,11,50
4,1,11_12,7,36
4,1,4_12,3,19
4,1,3_11,5,16
4,1,4_14,2,16
4,1,4_6,2,15
4,1,1_11,2,5
4,1,11_21,1,3
4,1,7_11,0,3
4,1,3_4,0,2
4,1,4_21,0,1
4,1,12_21,1,1
4,5,4,260844,547417
4,5,12,115561,247349
4,5,14,103432,213924
4,5,6,23270,46991
4,5,3,10170,21610
4,5,21,5426,11559
4,5,1,3359,6905
4,5,7,1117,2424
4,5,11,140,341
4,5,4_12,115228,246529
4,5,4_14,103052,213050
4,5,4_6,22671,45681
4,5,3_4,10086,21405
4,5,4_21,5330,11366
4,5,1_4,3319,6818
4,5,4_7,1039,2262
4,5,6_12,234,530
4,5,6_14,246,526
4,5,4_11,125,306
4,5,12_14,64,199
4,5,3_6,49,105
4,5,7_21,36,75
4,5,1_6,32,73
4,5,14_21,34,60
4,5,3_14,14,44
4,5,3_12,16,40
4,5,6_21,17,34
4,5,7_12,17,29
4,5,6_7,13,28
4,5,7_14,11,25
4,5,11_14,6,16
4,5,6_11,6,14
4,5,12_21,5,13
4,5,3_21,3,8
4,5,1_12,3,6
4,5,3_7,1,5
4,5,1_14,3,4
4,5,1_21,2,3
4,5,11_12,2,3
4,5,3_11,1,2
4,5,1_3,0,1
4,3,4,6731,15360
4,3,7,3612,8036
4,3,14,820,1981
4,3,3,886,1976
4,3,6,686,1622
4,3,12,444,1090
4,3,1,216,536
4,3,21,216,507
4,3,11,11,40
4,3,4_7,3585,7962
4,3,3_4,875,1947
4,3,4_14,778,1888
4,3,4_6,650,1510
4,3,4_12,416,1028
4,3,1_4,212,514
4,3,4_21,207,483
4,3,4_11,8,28
4,3,7_14,13,27
4,3,6_12,14,27
4,3,6_7,5,25
4,3,12_14,12,23
4,3,6_14,7,21
4,3,1_6,4,18
4,3,3_14,8,17
4,3,7_21,5,15
4,3,3_6,2,11
4,3,6_11,2,7
4,3,14_21,2,5
4,3,7_12,2,5
4,3,11_12,0,4
4,3,1_12,0,3
4,3,6_21,2,3
4,3,1_21,0,1
4,3,7_11,1,1
4,3,3_7,1,1
4,2,4,9106,20200
4,2,14,5210,11488
4,2,3,2146,4744
4,2,6,1131,2426
4,2,12,368,930
4,2,7,337,810
4,2,21,103,221
4,2,1,48,116
4,2,11,18,57
4,2,4_14,5157,11353
4,2,3_4,2103,4653
4,2,4_6,1035,2200
4,2,4_12,346,880
4,2,4_7,322,775
4,2,4_21,99,213
4,2,6_14,37,94
4,2,1_4,33,82
4,2,3_6,30,59
4,2,4_11,13,44
4,2,1_6,13,27
4,2,6_12,9,25
4,2,3_14,9,20
4,2,6_7,7,14
4,2,12_14,5,10
4,2,7_14,2,7
4,2,6_11,0,6
4,2,7_12,4,6
4,2,3_7,1,6
4,2,11_12,3,4
4,2,1_12,1,4
4,2,3_21,1,3
4,2,7_21,1,2
4,2,1_14,0,2
4,2,14_21,1,1
4,2,11_21,1,1
4,2,3_12,0,1
4,2,6_21,0,1
4,2,3_11,1,1
4,2,1_3,1,1
4,2,11_14,0,1
29,4,4,5185,11065
29,4,14,3149,6466
29,4,12,870,1964
29,4,6,774,1718
29,4,3,522,1190
29,4,7,234,572
29,4,21,94,227
29,4,1,44,138
29,4,11,24,70
29,4,4_14,2984,6073
29,4,4_12,754,1692
29,4,4_6,655,1420
29,4,3_4,457,1035
29,4,4_7,202,500
29,4,4_21,87,211
29,4,12_14,58,136
29,4,6_14,50,123
29,4,3_14,43,103
29,4,1_4,31,85
29,4,6_12,32,75
29,4,1_6,13,50
29,4,4_11,15,49
29,4,7_12,21,49
29,4,3_6,15,38
29,4,7_14,7,15
29,4,11_14,6,11
29,4,3_21,3,6
29,4,3_12,4,6
29,4,6_11,3,5
29,4,14_21,1,5
29,4,6_7,4,5
29,4,12_21,1,3
29,4,11_12,0,2
29,4,6_21,2,2
29,4,3_11,0,1
29,4,1_11,0,1
29,4,3_7,0,1
29,4,1_12,0,1
29,4,7_11,0,1
29,4,1_7,0,1
29,1,11,83091,184400
29,1,4,74508,164331
29,1,14,4905,11499
29,1,6,2283,5363
29,1,3,1365,3251
29,1,12,92,210
29,1,7,62,178
29,1,1,36,73
29,1,21,8,15
29,1,4_11,74434,164097
29,1,11_14,4880,11417
29,1,6_11,2274,5330
29,1,3_11,1357,3216
29,1,11_12,87,190
29,1,4_7,38,103
29,1,7_11,24,75
29,1,4_14,22,69
29,1,1_11,34,63
29,1,3_4,6,26
29,1,4_6,4,16
29,1,11_21,7,12
29,1,4_12,2,10
29,1,6_12,3,9
29,1,3_14,2,8
29,1,1_4,2,7
29,1,6_14,2,4
29,1,4_21,1,3
29,1,1_6,0,3
29,1,3_6,0,1
29,1,12_14,0,1
29,5,4,29875,59452
29,5,14,21792,43256
29,5,6,3075,6001
29,5,3,2567,5154
29,5,21,1223,2502
29,5,12,979,2049
29,5,7,691,1487
29,5,1,713,1430
29,5,11,54,151
29,5,4_14,21453,42506
29,5,4_6,2743,5326
29,5,3_4,2376,4753
29,5,4_21,1183,2407
29,5,4_12,868,1825
29,5,4_7,615,1331
29,5,1_4,595,1189
29,5,6_14,143,307
29,5,3_14,129,277
29,5,1_6,114,224
29,5,4_11,40,115
29,5,7_12,59,108
29,5,3_6,45,79
29,5,12_14,22,56
29,5,14_21,24,56
29,5,3_12,14,33
29,5,6_21,10,25
29,5,7_14,9,24
29,5,6_12,14,22
29,5,11_14,8,17
29,5,1_14,3,13
29,5,7_21,5,11
29,5,6_11,4,9
29,5,6_7,2,9
29,5,11_12,2,5
29,5,3_11,0,4
29,5,3_21,1,3
29,5,3_7,1,3
29,5,1_3,1,2
29,5,1_11,0,1
29,5,1_7,0,1
29,3,4,743195,1470508
29,3,7,351504,704558
29,3,3,173151,340714
29,3,6,99835,190779
29,3,1,67024,130017
29,3,14,49734,100656
29,3,21,6667,13113
29,3,12,2633,5509
29,3,11,544,1296
29,3,4_7,350290,702124
29,3,3_4,172446,339193
29,3,4_6,96842,184813
29,3,1_4,65809,127636
29,3,4_14,48652,98327
29,3,4_21,6385,12563
29,3,4_12,2233,4665
29,3,1_6,1182,2296
29,3,6_7,737,1462
29,3,4_11,505,1187
29,3,3_6,411,841
29,3,6_14,380,813
29,3,7_14,238,506
29,3,3_14,209,469
29,3,12_14,210,417
29,3,6_21,166,323
29,3,6_12,90,191
29,3,7_12,77,177
29,3,7_21,73,127
29,3,3_7,58,121
29,3,14_21,26,67
29,3,6_11,15,40
29,3,11_14,13,39
29,3,3_12,13,36
29,3,1_7,13,33
29,3,1_3,11,26
29,3,3_21,13,21
29,3,1_14,5,18
29,3,11_12,4,10
29,3,12_21,4,9
29,3,7_11,3,8
29,3,3_11,4,7
29,3,1_12,2,4
29,3,1_11,0,3
29,3,11_21,0,2
29,3,1_21,0,1
29,2,4,61473,127195
29,2,14,54298,109538
29,2,3,6779,14862
29,2,7,1804,5001
29,2,6,1394,3267
29,2,11,324,875
29,2,12,328,790
29,2,21,307,698
29,2,1,223,656
29,2,4_14,52466,105736
29,2,3_4,5430,12046
29,2,4_7,1738,4843
29,2,3_14,1281,2652
29,2,4_6,875,2104
29,2,6_14,384,789
29,2,4_21,293,659
29,2,4_11,224,632
29,2,4_12,260,624
29,2,1_4,188,551
29,2,11_14,66,146
29,2,3_6,51,129
29,2,12_14,49,109
29,2,6_11,31,80
29,2,1_6,20,75
29,2,7_14,30,64
29,2,6_7,24,59
29,2,6_12,7,23
29,2,14_21,10,21
29,2,1_14,12,21
29,2,7_12,5,17
29,2,3_7,6,12
29,2,3_12,6,9
29,2,3_11,2,8
29,2,6_21,2,8
29,2,11_12,1,7
29,2,7_21,1,6
29,2,1_3,2,4
29,2,1_11,0,2
29,2,3_21,0,2
29,2,1_21,1,2
29,2,1_12,0,1
77,4,12,250734,496208
77,4,6,246759,486704
77,4,4,122433,255495
77,4,14,72662,150221
77,4,3,2019,4376
77,4,11,552,1390
77,4,21,515,1154
77,4,7,302,715
77,4,1,111,241
77,4,6_12,188108,366326
77,4,4_12,59806,124078
77,4,4_14,36706,77210
77,4,6_14,32956,66835
77,4,4_6,24331,50573
77,4,12_14,2670,5420
77,4,3_4,855,1927
77,4,3_6,817,1659
77,4,6_11,282,703
77,4,4_11,260,649
77,4,4_21,235,532
77,4,3_14,218,505
77,4,4_7,192,435
77,4,6_21,188,401
77,4,3_12,120,261
77,4,14_21,56,127
77,4,1_6,48,109
77,4,7_14,57,102
77,4,6_7,31,98
77,4,1_4,48,91
77,4,12_21,18,41
77,4,7_12,11,36
77,4,7_21,10,35
77,4,1_12,12,30
77,4,11_12,6,16
77,4,11_14,2,15
77,4,3_21,6,14
77,4,1_14,1,7
77,4,3_7,1,6
77,4,3_11,1,3
77,4,1_21,1,2
77,4,7_11,0,2
77,4,11_21,1,2
77,4,1_3,1,1
77,4,1_7,0,1
77,1,11,876211,1672797
77,1,6,551431,1037109
77,1,4,318102,622752
77,1,14,5204,10453
77,1,3,1103,2090
77,1,12,454,1217
77,1,7,170,466
77,1,21,212,418
77,1,1,70,164
77,1,6_11,551193,1036467
77,1,4_11,317988,622286
77,1,11_14,5146,10223
77,1,3_11,1102,2074
77,1,11_12,344,731
77,1,7_11,163,442
77,1,11_21,212,417
77,1,6_12,80,365
77,1,4_6,41,179
77,1,1_11,70,157
77,1,4_14,35,138
77,1,4_12,29,117
77,1,6_14,23,89
77,1,4_7,6,21
77,1,3_4,0,11
77,1,1_6,0,5
77,1,3_6,1,3
77,1,1_12,0,2
77,1,3_14,0,2
77,1,7_12,1,2
77,1,6_21,0,1
77,1,7_14,0,1
77,5,4,8085,16558
77,5,6,8092,15986
77,5,14,6237,12677
77,5,12,3580,7002
77,5,3,307,674
77,5,21,84,178
77,5,11,41,141
77,5,1,62,139
77,5,7,14,49
77,5,4_14,3962,8145
77,5,4_6,3038,6070
77,5,6_12,2669,5088
77,5,6_14,2170,4328
77,5,4_12,845,1790
77,5,3_4,144,321
77,5,3_6,128,275
77,5,12_14,63,117
77,5,4_21,54,107
77,5,1_6,41,100
77,5,6_11,21,72
77,5,3_14,32,68
77,5,4_11,19,66
77,5,6_21,21,46
77,5,1_4,17,30
77,5,4_7,6,29
77,5,14_21,6,12
77,5,6_7,4,7
77,5,7_21,1,7
77,5,3_12,2,5
77,5,7_14,2,4
77,5,3_21,1,3
77,5,1_21,1,3
77,5,1_14,1,2
77,5,1_12,1,2
77,5,11_14,1,1
77,5,1_3,0,1
77,5,1_7,1,1
77,5,3_11,0,1
77,5,7_11,0,1
77,3,4,695,1689
77,3,6,606,1396
77,3,14,307,722
77,3,3,155,358
77,3,7,118,284
77,3,12,113,274
77,3,11,22,75
77,3,1,12,52
77,3,21,28,46
77,3,4_6,285,666
77,3,4_14,174,440
77,3,6_14,124,259
77,3,4_7,86,219
77,3,3_4,84,207
77,3,6_12,77,184
77,3,3_6,69,143
77,3,4_12,31,77
77,3,6_7,29,60
77,3,6_11,11,39
77,3,1_6,5,34
77,3,4_11,11,33
77,3,4_21,17,29
77,3,1_4,7,18
77,3,6_21,6,11
77,3,12_14,3,9
77,3,3_14,1,6
77,3,14_21,4,4
77,3,11_14,0,2
77,3,7_14,1,2
77,3,7_12,2,2
77,3,12_21,0,1
77,3,3_7,0,1
77,3,3_21,1,1
77,3,11_12,0,1
77,2,4,3061,7457
77,2,14,2255,5303
77,2,6,1360,3273
77,2,3,976,2304
77,2,11,149,465
77,2,12,118,340
77,2,7,145,327
77,2,21,31,79
77,2,1,5,52
77,2,4_14,1709,4085
77,2,3_4,685,1668
77,2,6_14,491,1102
77,2,4_6,444,1084
77,2,3_6,247,549
77,2,4_7,99,234
77,2,6_11,77,232
77,2,4_11,64,216
77,2,6_12,64,197
77,2,4_12,43,120
77,2,3_14,32,67
77,2,6_7,26,52
77,2,4_21,16,41
77,2,1_6,4,39
77,2,7_14,10,22
77,2,6_21,7,18
77,2,14_21,3,10
77,2,1_4,1,9
77,2,11_14,5,8
77,2,12_14,5,8
77,2,3_7,5,8
77,2,3_21,4,7
77,2,7_12,3,6
77,2,11_12,1,5
77,2,3_12,2,3
77,2,7_21,1,3
77,2,7_11,1,2
77,2,1_14,0,1
77,2,1_12,0,1
77,2,3_11,1,1
77,2,1_3,0,1
77,2,1_11,0,1
6,4,4,383158,746896
6,4,12,254774,496733
6,4,14,128203,250250
6,4,6,14356,27672
6,4,3,2497,5061
6,4,7,1112,2492
6,4,21,642,1237
6,4,11,304,724
6,4,1,46,123
6,4,4_12,247812,482782
6,4,4_14,122470,238920
6,4,4_6,9484,18062
6,4,12_14,3599,7161
6,4,6_12,2964,5885
6,4,3_4,1876,3857
6,4,6_14,1637,3200
6,4,4_7,709,1601
6,4,4_21,504,964
6,4,4_11,267,633
6,4,3_14,302,603
6,4,7_12,224,516
6,4,3_6,166,301
6,4,3_12,138,270
6,4,7_14,93,203
6,4,14_21,70,135
6,4,6_7,64,130
6,4,12_21,42,87
6,4,1_4,31,77
6,4,1_6,11,33
6,4,6_11,14,32
6,4,6_21,16,29
6,4,11_14,10,26
6,4,11_12,9,25
6,4,3_7,11,19
6,4,7_21,8,18
6,4,1_12,3,7
6,4,3_11,2,6
6,4,3_21,2,4
6,4,1_7,1,3
6,4,1_14,0,2
6,4,7_11,2,2
6,4,1_3,0,1
6,1,11,6637,14743
6,1,4,5449,12246
6,1,6,1070,2378
6,1,14,166,448
6,1,12,127,406
6,1,3,14,40
6,1,7,13,29
6,1,21,3,6
6,1,4_11,5350,11855
6,1,6_11,1066,2358
6,1,11_14,140,337
6,1,4_12,69,266
6,1,11_12,55,128
6,1,4_14,26,104
6,1,3_11,13,34
6,1,7_11,12,27
6,1,4_6,2,13
6,1,12_14,0,5
6,1,6_12,2,5
6,1,3_4,0,4
6,1,11_21,2,4
6,1,4_21,1,2
6,1,6_14,0,2
6,1,4_7,1,2
6,1,3_12,1,2
6,5,4,14340,27625
6,5,14,9041,17344
6,5,12,4468,8643
6,5,6,982,1876
6,5,3,290,593
6,5,21,165,351
6,5,7,163,347
6,5,1,14,46
6,5,11,16,33
