key,role,category,abilities,wins,matches
77,1,skill6,ERQRRW,281,546
77,1,skill6,REWRQR,256,545
77,1,skill6,QREWEQ,260,542
77,1,skill6,QWERQW,258,536
77,1,skill6,RWWERR,266,536
77,1,skill6,QRWQQE,251,528
77,1,skill6,QERWRQ,232,527
77,1,skill6,QREWEE,228,523
77,1,skill6,ERWRQR,252,516
77,1,skill6,WREQQQ,241,512
77,1,skill6,RQRWER,259,510
77,1,skill6,RERWRW,269,501
77,1,skill6,RQERRQ,229,475
77,1,skill6,RWEERR,279,474
77,1,skill6,RWERER,250,468
77,1,skill6,QRWEEE,207,468
77,1,skill6,QWERQE,209,467
77,1,skill6,RQEQQW,262,465
77,1,skill6,QEWRRQ,200,458
77,1,skill6,REQWQQ,206,442
77,1,skill6,EQRRRW,199,436
77,1,skill6,QRERQQ,220,436
77,1,skill6,WQREQQ,200,427
77,1,skill6,QREQRQ,209,417
77,1,skill6,WRQEQQ,198,411
77,1,skill6,QREWWQ,191,403
77,1,skill6,QWERWW,160,402
77,1,skill6,EQRRWR,211,401
77,1,skill6,REWQQQ,202,401
77,1,skill6,QREEWR,198,399
77,1,skill6,RQEQWQ,162,380
77,1,skill6,QERQQR,177,379
77,1,skill6,QERQQE,171,374
77,1,skill6,QRQEWR,169,374
77,1,skill6,WQERRR,157,373
77,1,skill6,RWQRER,189,371
77,1,skill6,RQERRE,169,370
77,1,skill6,QRWQER,158,369
77,1,skill6,RWEQRE,181,367
77,1,skill6,WRERRE,188,365
77,1,skill6,QREEWQ,188,364
77,1,skill6,RWEWRR,198,358
77,1,skill6,QWREWW,148,349
77,1,skill6,RWEQWW,149,332
77,1,skill6,WRERRQ,155,324
77,1,skill6,QEQRQW,138,323
77,1,skill6,QEQWQR,145,314
77,1,skill6,QRRWEQ,155,314
77,1,skill6,QRERQW,153,312
77,1,skill6,RWQERQ,130,305
77,1,skill6,QEQEQE,153,298
77,1,skill6,QEWRQE,119,290
77,1,skill6,REQRRW,142,288
77,1,skill6,RWERQQ,129,287
77,1,skill6,RWEWWR,147,287
77,1,skill6,EWRRRW,155,284
77,1,skill6,EWQRQQ,146,284
77,1,skill6,QWREQW,115,283
77,1,skill6,QRREWW,142,282
77,1,skill6,REQRWR,146,282
77,1,skill6,RWEQWR,138,277
77,1,skill6,QWEQRR,128,271
77,1,skill6,QWQEQR,122,268
77,1,skill6,WQEQQW,114,263
77,1,skill6,QWRERW,112,262
77,1,skill6,QREQRR,119,260
77,1,skill6,RERERE,116,257
77,1,skill6,QREQRW,128,255
77,1,skill6,QRQWER,127,255
77,1,skill6,WRERQR,127,250
77,1,skill10,QRWERRRWRW,146292,268361
77,1,skill10,QRWEQQQEQE,48113,85316
77,1,skill10,QRWEQQQWQW,34188,63107
77,1,skill10,QREWRRRWRW,29277,54948
77,1,skill10,QREWQQQEQE,22841,41474
77,1,skill10,RWERRWRWRW,22483,40305
77,1,skill10,QRWERRRERE,11914,20786
77,1,skill10,QREWQQQWQW,10620,20157
77,1,skill10,QWEQQEQEQE,10173,18526
77,1,skill10,QRRERWRWRW,9442,16976
77,1,skill10,QRWERRRQRQ,8118,15579
77,1,skill10,QREWRRRERE,8113,14793
77,1,skill10,QRWEQQQRQR,7596,14686
77,1,skill10,QWEQQWQWQW,7489,14492
77,1,skill10,QRREWRRWRW,7966,14155
77,1,skill10,RWEQRRRWRW,7780,13997
77,1,skill10,QREWQQQRQR,7032,13449
77,1,skill10,RQWERRRWRW,6749,12133
77,1,skill10,QREWRRRQRQ,5547,10609
77,1,skill10,QWRERRRWRW,5103,9575
77,1,skill10,QWERQQQWQW,4522,8913
77,1,skill10,QRWERRRQRW,4491,8733
77,1,skill10,QRWRERRWRW,4432,8476
77,1,skill10,QWERQQQEQE,4450,8330
77,1,skill10,QRWERRRERW,4355,8141
77,1,skill10,RWRERWRWRW,4609,8054
77,1,skill10,RWERRERERE,4502,8006
77,1,skill10,QWREQQQWQW,3892,7561
77,1,skill10,QRWERRRWRE,3987,7448
77,1,skill10,QRRERWRERE,4027,7225
77,1,skill10,QWREQQQEQE,3881,7118
77,1,skill10,QRWEQQQEQW,3414,6553
77,1,skill10,QRERRWRWRW,3430,6503
77,1,skill10,QEWQQEQEQE,3518,6447
77,1,skill10,QRERWRRWRW,2896,5650
77,1,skill10,QRWEQQQWQE,3057,5579
77,1,skill10,QRWERRRWRQ,2794,5508
77,1,skill10,QWERRRRWRW,2536,5101
77,1,skill10,QREQQWQEQE,2687,4835
77,1,skill10,RQEWRRRWRW,2424,4536
77,1,skill10,QERWQQQEQE,2372,4514
77,1,skill10,QRREWRRERE,2486,4378
77,1,skill10,RWERRQRWRW,2166,4028
77,1,skill10,QRERRWRERE,1992,3830
77,1,skill10,QREQWQQEQE,2035,3802
77,1,skill10,QERWRRRWRW,1872,3665
77,1,skill10,RWQERRRWRW,1928,3638
77,1,skill10,QRWEQQQRQW,1833,3625
77,1,skill10,QRWEQQQRQE,1798,3555
77,1,skill10,RWEQRRRERE,1971,3552
77,1,skill10,QREWRRRERW,1819,3408
77,1,skill10,QEWRQQQEQE,1714,3297
77,1,skill10,QRWEQQQEQR,1559,3289
77,1,skill10,QRRWERRWRW,1758,3259
77,1,skill10,RQEWRRRQRQ,1655,3258
77,1,skill10,QRWEQQQWQR,1463,3128
77,1,skill10,QWERQQQRQR,1571,3071
77,1,skill10,QREWQQQEQW,1591,3026
77,1,skill10,RQWEQQQWQW,1583,3010
77,1,skill10,QREWRRRQRW,1417,2850
77,1,skill10,RQWEQQQEQE,1577,2840
77,1,skill10,RQWERRRQRQ,1443,2791
77,1,skill10,QREWRRRWRE,1444,2773
77,1,skill10,ERQWRRRWRW,1344,2580
77,1,skill10,RWERQRRWRW,1391,2565
77,1,skill10,QREWQQQWQE,1364,2525
77,1,skill10,QREWQQQRQE,1228,2469
77,1,skill10,QRERWRRERE,1337,2459
77,1,skill10,REWRRWRWRW,1306,2438
77,1,skill10,QRQEQWQEQE,1302,2349
77,1,skill10,QREWQQQEQR,1089,2283
77,1,skill10,QRWERRRWWR,1263,2262
77,1,skill10,RWEQRRRQRQ,1214,2260
77,1,skill10,QWREQQQRQR,1161,2240
77,1,skill10,ERWQRRRWRW,1179,2212
77,1,skill10,RQEWRRRERE,1191,2201
77,1,skill10,RWERRWRWRE,1174,2141
77,1,skill10,QEWQQWQWQW,1073,2122
77,1,skill10,RQWERRRERE,1157,2068
77,1,skill10,RWERRWRERW,1129,2002
77,1,skill10,RWERRERWRW,1023,1969
77,1,skill10,QRREWRRQRQ,1037,1963
77,1,skill10,QEWRQQQWQW,1013,1961
77,1,skill10,QRWERRRQRE,960,1848
77,1,skill10,QWEQQRQEQE,1003,1844
77,1,skill10,REWRRERERE,1002,1835
77,1,skill10,QREWQQQRQW,918,1802
77,1,skill10,QWEQQRQWQW,908,1793
77,1,skill10,QRRERWRQRQ,909,1786
77,1,skill10,EQRWRRRWRW,885,1750
77,1,skill10,QREWRRRWRQ,857,1731
77,1,skill10,QRQEWQQEQE,944,1716
77,1,skill10,QERWQQQWQW,877,1708
77,1,skill10,QRQEQWQWQW,874,1681
77,1,skill10,QREQQWQWQW,810,1679
77,1,skill10,QREQWQQWQW,816,1616
77,1,skill10,QRWQEQQEQE,839,1616
77,1,skill10,QERWQQQRQR,815,1605
77,1,skill10,QWEQQEQEQW,811,1597
77,1,skill10,ERWRRWRWRW,844,1592
77,1,skill10,RWEQQQQWQW,856,1587
77,1,skill10,QREWQQQWQR,778,1571
77,1,skill10,QREWRRRQRE,811,1566
77,1,skill10,QWRERRRERE,834,1547
77,1,skill10,QRERRWRQRQ,800,1508
77,1,skill10,QRWQEQQWQW,728,1493
77,1,skill10,QWEQRQQEQE,820,1486
77,1,skill10,RQEWQQQEQE,787,1470
77,1,skill10,RWRERERERE,808,1422
77,1,skill10,QWEQQEQWQW,714,1389
77,1,skill10,QWEQQEQWQE,755,1373
77,1,skill10,WRERRWRWRW,726,1344
77,1,skill10,QRQEWQQWQW,706,1339
77,1,skill10,QWEQRQQWQW,698,1339
77,1,skill10,QRWERRRERQ,687,1329
77,1,skill10,QWEQQWQEQE,726,1328
77,1,skill10,QREQQEQEQE,666,1325
77,1,skill10,RWERRWRERE,737,1325
77,1,skill10,RWERRERERW,710,1309
77,1,skill10,QRWEQRRRRW,689,1308
77,1,skill10,QWERRRRERE,668,1291
77,1,skill10,QRERWRRQRQ,707,1289
77,1,skill10,QEWRRRRWRW,628,1268
77,1,skill10,QRWERRWRRW,684,1265
77,1,skill10,QREQWQQRQR,614,1262
77,1,skill10,RWEQQQQEQE,714,1260
77,1,skill10,QEQWQEQEQE,646,1216
77,1,skill10,QWRERRRQRQ,602,1192
77,1,skill10,QWEQQWQWQE,612,1192
77,1,skill10,QREQQRQRQR,590,1169
77,1,skill10,QWEQQWQEQW,609,1158
77,1,skill10,QREQQWQRQR,605,1153
77,1,skill10,QRWERQQQQR,579,1153
77,1,skill10,QREWRRRERQ,594,1127
77,1,skill10,REWQRRRWRW,598,1112
77,1,skill10,QRWEQQQRRQ,553,1091
77,1,skill10,RWERRERWRE,641,1089
77,1,skill10,QRWERQQQQW,563,1088
77,1,skill10,QWERQQQWQE,535,1048
77,1,skill10,QRWEQQQEEQ,563,995
77,1,skill10,QWERQQQEQW,500,994
77,1,skill10,RWEQRRRERW,532,994
77,1,skill10,QRWRRERWRW,487,991
77,1,skill10,RQEWQQQWQW,537,988
77,1,skill10,QRWWERRRRW,515,983
77,1,skill10,QRRERWRERW,585,983
77,1,skill10,QREWQQQRRQ,478,979
77,1,skill10,RWERRQRERE,528,964
77,1,skill10,QRWERQQQQE,488,949
77,1,skill10,RQRERWRWRW,489,942
77,1,skill10,QRWEQRRRRQ,462,933
77,1,skill10,QRWEQRQQQR,419,931
77,1,skill10,WREQRRRWRW,494,922
77,1,skill10,RWEQRRRWRE,463,919
77,1,skill10,QWQEQWQWQW,417,886
77,1,skill10,RWERRWRQRW,467,882
77,1,skill10,RWQERRRQRQ,464,877
77,1,skill10,QWERRRRQRQ,398,862
77,1,skill10,QRWEQQRQQR,444,853
77,1,skill10,RWRERQRWRW,455,821
77,1,skill10,QEWRQQQRQR,397,812
77,1,skill10,QWERQQQWQR,363,795
77,1,skill10,RQWEQQQRQR,391,792
77,1,skill10,RQEWQQQRQR,404,787
77,1,skill10,RQREWRRWRW,410,783
77,1,skill10,REWQRRRERE,397,781
77,1,skill10,QRWEERRRRW,400,779
77,1,skill10,EQRWQQQEQE,419,777
77,1,skill10,QRERRQRQRQ,414,773
77,1,skill10,QRWERRRWER,399,770
77,1,skill10,QWQEQEQEQE,401,770
77,1,skill10,QWERQQQRQW,353,769
77,1,skill10,QRERRERERE,374,766
77,1,skill10,QRREWRRERW,383,752
77,1,skill10,QERWRRRERE,376,748
77,1,skill10,QRWERRRRWW,391,745
77,1,skill10,RQWERRRQRW,384,741
77,1,skill10,QEWQQRQEQE,353,732
77,1,skill10,QRRERWRWRE,397,732
77,1,skill10,QERWRRRQRQ,333,727
77,1,skill10,QRWEQQQRRR,345,722
77,1,skill10,QWREQQQWQE,390,718
77,1,skill10,QREWRQQQQR,365,712
77,1,skill10,QWREQQQRQW,345,712
77,1,skill10,QWREQQQEQW,364,705
77,1,skill10,QREWQRQQQR,338,703
77,1,skill10,QREWQQRQQR,349,696
77,1,skill10,RWEQQQQRQR,359,691
77,1,skill10,QWREQQQWQR,338,681
77,1,skill10,QRWRERRQRQ,346,680
77,1,skill10,QRRERERERE,334,671
77,1,skill10,QRWERRERRW,366,669
77,1,skill10,QRWERWRRRW,361,661
77,1,skill10,QREWQRRRRQ,312,654
77,1,skill10,QREWRRRWWR,342,640
77,1,skill10,QRWRERRERE,348,640
77,1,skill10,QRWEQQQWWQ,341,640
77,1,skill10,RWEQRRRQRW,335,639
77,1,skill10,QWERQQQEQR,298,627
77,1,skill10,QERQQWQEQE,312,619
77,1,skill10,ERQWRRRQRQ,309,618
77,1,skill10,QRWEQRQQQW,328,617
77,1,skill10,RQERRWRWRW,332,616
77,1,skill10,QRREWRRWRE,336,614
77,1,skill10,QRREWQQQQR,312,611
77,1,skill10,RQWERRRERW,335,609
77,1,skill10,QRWEWRRRRW,315,608
77,1,skill10,QRREWQQQQE,320,595
77,1,skill10,QWRRERRWRW,285,592
77,1,skill10,QWERQQQRQE,322,591
77,1,skill10,RWERQRRERE,331,585
77,1,skill10,QRWERERRRW,284,585
77,1,skill10,QREWQQQEEQ,317,583
77,1,skill10,RWEQRRRWRQ,298,580
77,1,skill10,RQWERRRWRE,320,579
77,1,skill10,QRWEQRQQQE,281,573
77,1,skill10,RWQEQQQWQW,300,550
77,1,skill10,QRWERRRWWW,335,549
77,1,skill10,RQERRWRERE,275,546
77,1,skill10,RQERWRRWRW,288,543
77,1,skill10,QEWQRQQEQE,290,543
77,1,skill10,QREWQQQRRR,263,541
77,1,skill10,QRWERRRQQR,259,538
77,1,skill10,RQRERWRERE,279,538
77,1,skill10,QRREWQQQQW,313,534
77,1,skill10,QRRERWRQRW,288,530
77,1,skill10,QRWERQRRRQ,259,525
77,1,skill10,QRWERQRRRW,275,523
77,1,skill10,RWERRWRWRQ,266,521
77,1,skill10,RQWRERRWRW,283,520
77,1,skill10,QERRRWRWRW,262,519
77,1,skill10,RWQERRRERE,290,519
77,1,skill10,QRERRWRERW,247,509
77,1,skill10,QRWEQQQERQ,248,509
77,1,skill10,QRWERRQRRQ,281,507
77,1,skill10,QRWEQQRQQW,243,504
77,1,skill10,QRREWRRQRW,257,496
77,1,skill10,EQWQQEQEQE,263,492
77,1,skill10,QRWERRQQQQ,246,489
77,1,skill10,QEQWQWQWQW,267,489
77,1,skill10,QWRERRRERW,225,486
77,1,skill10,QWRERRRQRW,222,485
77,1,skill10,RERWRERERE,248,484
77,1,skill10,RWREQRRWRW,264,480
77,1,skill10,QRWEQQQWRQ,261,480
77,1,skill10,QWREQQQEQR,239,477
77,1,skill10,QWREQQQRQE,239,472
77,1,skill10,QRWERRRWRR,257,471
77,1,skill10,WRQERRRWRW,238,467
77,1,skill10,QRWEWWWRWR,212,466
77,1,skill10,ERQWRRRERE,224,466
77,1,skill10,QWEQQEQRQE,229,463
77,1,skill10,RQWERRRWRQ,224,460
77,1,skill10,QRWERRQRRW,229,460
77,1,skill10,EQWRRRRWRW,223,459
77,1,skill10,QREWRRWRRW,250,457
77,1,skill10,QREWRQQQQE,233,456
77,1,skill10,RQEWRRRQRW,231,456
77,1,skill10,QRRWRERWRW,260,453
77,1,skill10,QRWEQQRRRR,204,453
77,1,skill10,RQERRWRQRQ,225,448
77,1,skill10,QERQWQQEQE,220,447
77,1,skill10,RWERRWRWWR,265,442
77,1,skill10,RQEWRRRQRE,217,437
77,1,skill10,EQWRQQQEQE,202,436
77,1,skill10,QRWQEQQRQR,222,435
77,1,skill10,ERWQRRRERE,245,433
77,1,skill10,ERQWQQQEQE,209,432
77,1,skill10,RQERWRRQRQ,219,430
77,1,skill10,QWRERRRWRE,222,430
77,1,skill10,RQEWRRRERW,218,428
77,1,skill10,QEWQQEQEQW,222,425
77,1,skill10,QRERRWRWRE,229,424
77,1,skill10,RWERRQRQRQ,214,420
77,1,skill10,QRWEQQEQQE,207,417
77,1,skill10,QRERWRRERW,204,417
77,1,skill10,QRQEWQQRQR,203,415
77,1,skill10,REQWRRRQRQ,204,410
77,1,skill10,EQRWQQQWQW,209,406
77,1,skill10,QREWRRRQQR,217,405
77,1,skill10,QEWQQRQWQW,199,402
77,1,skill10,QERRWRRWRW,195,399
77,1,skill10,QRWEQQRQQE,168,397
77,1,skill10,RWQEQQQEQE,210,392
77,1,skill10,QRWRERRQRW,193,390
77,1,skill10,EQWRQQQWQW,208,384
77,1,skill10,QRRERQRQRQ,208,383
77,1,skill10,QREWRRQRRQ,180,382
77,1,skill10,QWEQQWQRQW,185,380
77,1,skill10,QRERWRRWRE,183,380
77,1,skill10,QREWQRRRRW,187,379
77,1,skill10,RQEWRRRWRE,182,371
77,1,skill10,ERWRRERERE,194,370
77,1,skill10,EQRWQQQRQR,191,369
77,1,skill10,RWERRWQRRW,202,368
77,1,skill10,QRWERRRWQR,203,368
77,1,skill10,QERWQQQEQR,158,366
77,1,skill10,QRRERERWRE,183,362
77,1,skill10,EQWQQWQWQW,186,361
77,1,skill10,EQRWRRRQRQ,179,361
77,1,skill10,QRQEQWQRQR,199,360
77,1,skill10,QREWRQRRRQ,161,359
77,1,skill10,RWRERWRWRE,194,359
77,1,skill10,RERWRWRWRW,194,357
77,1,skill10,REQWRRRERE,173,356
77,1,skill10,REQWRRRWRW,204,356
77,1,skill10,QWERRRRWRE,184,354
77,1,skill10,QWEQQEQEQR,165,353
77,1,skill10,QEWRRRRERE,170,351
77,1,skill10,RQERWRRERE,177,351
77,1,skill10,QRRWERRQRQ,183,348
77,1,skill10,QRWEQQWQQW,187,347
77,1,skill10,QRWERRRQQQ,174,347
77,1,skill10,QEWQQEQWQE,168,340
77,1,skill10,QERWQQQRQE,169,340
77,1,skill10,RWERRWWRRW,193,338
77,1,skill10,RWRERERWRW,187,337
77,1,skill10,QEWRQQQEQW,168,337
77,1,skill10,QRERWRRQRW,170,335
77,1,skill10,QRQEQEQEQE,168,334
77,1,skill10,QWERRRRQRW,149,334
77,1,skill10,RWWERRRWRW,172,333
77,1,skill10,RWERQRRQRQ,167,331
77,1,skill10,QREWRQQQQW,159,331
77,1,skill10,QEWQQEQWQW,161,330
77,1,skill10,QREWQQEQQE,171,329
77,1,skill10,RWEQRRRQRE,156,328
77,1,skill10,QRRERWRQRE,156,324
77,1,skill10,QEWRRRRQRQ,142,321
77,1,skill10,RQREWRRQRQ,169,319
77,1,skill10,QWRQEQQWQW,173,319
77,1,skill10,QWERRRRERW,149,319
77,1,skill10,ERQWQQQWQW,141,318
77,1,skill10,QREWQRQQQE,157,318
77,1,skill10,QRWEQRRRRE,159,316
77,1,skill10,QEWQQWQEQE,168,313
77,1,skill10,RQREWRRERE,166,311
77,1,skill10,RQWERRRQRE,151,311
77,1,skill10,RQEWRRRERQ,156,310
77,1,skill10,QRERRERWRE,169,310
77,1,skill10,QRWRERRERW,159,309
77,1,skill10,RWRERWRERW,159,307
77,1,skill10,QWEQQWQWQR,152,305
77,1,skill10,QWRERRRWRQ,151,304
77,1,skill10,EWRQRRRWRW,149,303
77,1,skill10,QRERRWRQRW,158,301
77,1,skill10,RWEQRRRERQ,161,301
77,1,skill10,QREQQWQRQE,159,300
77,1,skill10,ERWRRQRWRW,159,300
77,1,skill10,QRRWERRERE,145,300
77,1,skill10,QERWQQQEQW,150,299
77,1,skill10,QREQWQQEQW,155,299
77,1,skill10,RQEWRRRWRQ,158,296
77,1,skill10,WQRERRRWRW,148,296
77,1,skill10,QRREWRRQRE,151,295
77,1,skill10,QREQQEQWQE,142,294
77,1,skill10,RWERRQRERW,153,294
77,1,skill10,QRERRWRQRE,143,292
77,1,skill10,QREWQQRRRR,140,292
77,1,skill10,EQRWRRRERE,156,292
77,1,skill10,QREQQWQEQW,145,291
77,1,skill10,RWRERERERW,170,291
77,1,skill10,QEWQRQQWQW,150,289
77,1,skill10,QRWRERRWRE,135,287
77,1,skill10,QWEQQRQRQR,147,286
77,1,skill10,QREWQQQERQ,140,286
77,1,skill10,QRREWRRWRQ,149,285
77,1,skill10,QREQWQQEQR,129,284
77,1,skill10,RQRERWRQRQ,149,282
77,1,skill10,RWEQRRRWWR,158,282
77,1,skill10,QREWQQRQQE,145,280
77,1,skill10,WREQRRRERE,148,279
77,1,skill10,ERQWQQQRQR,140,278
77,1,skill10,ERWQRRRQRQ,154,277
77,1,skill10,REWQRRRQRQ,155,277
77,1,skill10,RWERWRRWRW,156,277
77,1,skill10,ERWRQRRWRW,147,276
77,1,skill10,REWRRQRWRW,143,276
77,1,skill10,QEWRQQQEQR,118,275
77,1,skill10,QEWRQQQWQE,134,273
77,1,skill10,QEWQQWQWQE,146,269
77,1,skill10,QREWRRQQQQ,135,268
77,1,skill10,RWERRQRWRE,141,268
77,1,skill10,QERWQQQWQE,133,261
77,1,skill10,QRRERWRWRQ,134,260
77,1,skill10,QRWEQQQEWQ,155,260
77,1,skill10,QWRQEQQEQE,149,257
77,1,skill10,QERRRWRERE,112,256
77,1,skill10,RQRWERRWRW,139,253
77,1,skill10,QREWQQQWWQ,115,252
77,1,skill10,QREQWQQRQE,132,252
77,1,skill10,RQWERRRERQ,121,251
77,1,skill10,QRWERRREER,140,250
77,1,skill15,QRWERRRWRWRWWWE,78708,118347
77,1,skill15,QRWEQQQEQEQEEEW,23481,35250
77,1,skill15,QRWEQQQWQWQWWWE,16424,25231
77,1,skill15,QREWRRRWRWRWWWE,13757,21039
77,1,skill15,RWERRWRWRWRWWEE,12220,18368
77,1,skill15,QRWERRRWRWRWWWQ,10695,16040
77,1,skill15,QREWQQQEQEQEEEW,10147,15466
77,1,skill15,QWEQQEQEQEQEEWW,5772,8888
77,1,skill15,QRWERRREREREEEW,5113,7499
77,1,skill15,QRRERWRWRWRWWWE,4979,7415
77,1,skill15,QREWQQQWQWQWWWE,4365,6702
77,1,skill15,QWEQQWQWQWQWWEE,4129,6491
77,1,skill15,QRREWRRWRWRWWWE,4127,6074
77,1,skill15,QREWRRREREREEEW,3196,4831
77,1,skill15,RQWERRRWRWRWWWE,3146,4618
77,1,skill15,RWEQRRRWRWRWWWE,2989,4458
77,1,skill15,QREWRRRWRWRWWWQ,2957,4455
77,1,skill15,QRWEQQQEQEQEEER,2836,4365
77,1,skill15,QRWEQQQWQWQWWWR,2543,4064
77,1,skill15,RWRERWRWRWRWWEE,2658,3941
77,1,skill15,QRWERRRQRQRQQQW,2365,3644
77,1,skill15,QRWEQQQRQRQRRRW,2298,3625
77,1,skill15,QWRERRRWRWRWWWE,2384,3614
77,1,skill15,RWERREREREREEWW,2399,3586
77,1,skill15,QRWRERRWRWRWWWE,2226,3489
77,1,skill15,QEWQQEQEQEQEEWW,1969,2964
77,1,skill15,QREWQQQRQRQRRRE,1880,2953
77,1,skill15,QRWERRRQRWRWWWW,1826,2861
77,1,skill15,QREWQQQEQEQEEER,1793,2824
77,1,skill15,QWERQQQEQEQEEEW,1815,2784
77,1,skill15,QRRERWREREREEEW,1869,2784
77,1,skill15,QWERQQQWQWQWWWE,1691,2616
77,1,skill15,QWREQQQEQEQEEEW,1726,2599
77,1,skill15,QREWQQQRQRQRRRW,1615,2584
77,1,skill15,QRERRWRWRWRWWWE,1674,2547
77,1,skill15,QWREQQQWQWQWWWE,1614,2492
77,1,skill15,QRWERRRERWRWWWW,1551,2367
77,1,skill15,QRWEQQQRQRQRRRE,1464,2332
77,1,skill15,QREWRRRQRQRQQQW,1426,2188
77,1,skill15,QRERWRRWRWRWWWE,1332,2090
77,1,skill15,QRWERRRQRQRQQQE,1308,1963
77,1,skill15,QREQQWQEQEQEEEW,1254,1875
77,1,skill15,QRWERRRWRWREWWW,1198,1851
77,1,skill15,RWEQRRRWRWRWWWQ,1191,1844
77,1,skill15,QRWERRRWRWRWWEW,1182,1834
77,1,skill15,QREWRRRQRQRQQQE,1122,1789
77,1,skill15,QWERRRRWRWRWWWE,1140,1770
77,1,skill15,QRWERRRWRWRWEWW,1126,1720
77,1,skill15,QRREWRREREREEEW,1161,1711
77,1,skill15,QRWERRRWRERWWWW,1069,1668
77,1,skill15,QREWQQQWQWQWWWR,953,1610
77,1,skill15,QERWQQQEQEQEEEW,968,1524
77,1,skill15,RQEWRRRWRWRWWWE,992,1518
77,1,skill15,QRWERRRWRQRWWWW,923,1445
77,1,skill15,RWERRQRWRWRWWWE,851,1366
77,1,skill15,QERWRRRWRWRWWWE,887,1360
77,1,skill15,QRERRWREREREEEW,862,1339
77,1,skill15,QREQWQQEQEQEEEW,869,1334
77,1,skill15,QRRWERRWRWRWWWE,847,1270
77,1,skill15,QREWRRREREREEEQ,803,1210
77,1,skill15,RQWEQQQWQWQWWWE,736,1146
77,1,skill15,RWQERRRWRWRWWWE,716,1130
77,1,skill15,RQWEQQQEQEQEEEW,751,1127
77,1,skill15,RWEQRRREREREEEW,741,1124
77,1,skill15,RQWERRRWRWRWWWQ,720,1109
77,1,skill15,QRRERWRWRWRWWWQ,682,1053
77,1,skill15,QRREWRRWRWRWWWQ,729,1031
77,1,skill15,QEWRQQQEQEQEEEW,657,1020
77,1,skill15,QRWERRRWRWRQWWW,681,1020
77,1,skill15,QRWERRRWRWWRWWE,693,1012
77,1,skill15,REWRRWRWRWRWWEE,665,1010
77,1,skill15,ERQWRRRWRWRWWWE,632,983
77,1,skill15,QRQEQWQEQEQEEEW,636,977
77,1,skill15,QRWERRREREREEEQ,645,951
77,1,skill15,QRWEQQQRQEQEEEE,582,916
77,1,skill15,QRWEQQQEQWQWWWW,569,912
77,1,skill15,QRWEQQQRQWQWWWW,592,906
77,1,skill15,QEWQQWQWQWQWWEE,571,900
77,1,skill15,QRWEQQQWQEQEEEE,604,898
77,1,skill15,QWRERRRWRWRWWWQ,567,883
77,1,skill15,QRWERRRWRWRWWQW,591,879
77,1,skill15,QRWERRRWRWRWQWW,534,863
77,1,skill15,QRERWRREREREEEW,566,862
77,1,skill15,QRWEQQQEQEQWWWW,537,830
77,1,skill15,QWERQQQWQWQWWWR,492,828
77,1,skill15,REWRREREREREEWW,538,813
77,1,skill15,QREWRRRERWRWWWW,544,811
77,1,skill15,RWERQRRWRWRWWWE,508,802
77,1,skill15,QRWEQQQEQEQEEWE,517,796
77,1,skill15,ERWQRRRWRWRWWWE,537,791
77,1,skill15,QRWERRRWWRRWWWE,547,788
77,1,skill15,QWREQQQWQWQWWWR,483,771
77,1,skill15,QRWEQQQEQEQREEE,502,762
77,1,skill15,QREWRRRQRWRWWWW,495,760
77,1,skill15,QRWEQQQEQEQEERE,437,736
77,1,skill15,QRWEQQQEQEQEWEE,474,716
77,1,skill15,QRQEQWQWQWQWWWE,444,704
77,1,skill15,QRQEWQQEQEQEEEW,475,697
77,1,skill15,QRWEQQQEQRQEEEE,437,671
77,1,skill15,RQWERRRQRQRQQQW,420,670
77,1,skill15,RWREREREREREEWW,435,664
77,1,skill15,QRWEQQQEQEQEREE,422,657
77,1,skill15,QRWEQQQEQEQWEEE,428,654
77,1,skill15,ERWRRWRWRWRWWEE,425,649
77,1,skill15,RQEWRRRQRQRQQQE,400,643
77,1,skill15,RQWERRREREREEEW,425,633
77,1,skill15,RQEWRRRQRQRQQQW,380,632
77,1,skill15,QRWEQQQWQRQWWWW,389,627
77,1,skill15,RQEWRRREREREEEW,406,620
77,1,skill15,QRWERRRWRWRWWEE,394,619
77,1,skill15,QEWRQQQWQWQWWWE,382,616
77,1,skill15,RWERRWRWRWRWWQE,385,615
77,1,skill15,QWERQQQEQEQEEER,399,612
77,1,skill15,QRWQEQQEQEQEEEW,389,607
77,1,skill15,QRWRERRWRWRWWWQ,403,607
77,1,skill15,EQRWRRRWRWRWWWE,396,603
77,1,skill15,QWEQQRQEQEQEEEW,385,601
77,1,skill15,QRWEQQQWQWQRWWW,382,599
77,1,skill15,QWERQQQRQRQRRRE,371,592
77,1,skill15,QRWEQQQEQWQEEEE,394,589
77,1,skill15,QWERQQQRQRQRRRW,375,582
77,1,skill15,QREWQQQRQEQEEEE,379,576
77,1,skill15,RWERRERWRWRWWWE,361,574
77,1,skill15,WRERRWRWRWRWWEE,380,566
77,1,skill15,QRWEQQQWQWQWWRW,336,565
77,1,skill15,QRWEQQQEQEQEEWW,354,561
77,1,skill15,QRWERRRERERWWWW,352,560
77,1,skill15,QEQWQEQEQEQEEWW,358,552
77,1,skill15,QREQQWQWQWQWWWE,329,550
77,1,skill15,QRWEQQQWQWQWRWW,341,538
77,1,skill15,QWRERRREREREEEW,367,538
77,1,skill15,QWEQQRQWQWQWWWE,337,537
